,fino,int1,int2,grueso,solidos,velocidad,potencia,cu,sentidogiro,relacionfinogrueso,relacionfecu,alimreal
8235,40.63,22.48,22.1,16.21,75.86,8.89,21608.82,0.53,1.0,1.3867982726711905,6.320754716981132,4198.45
8236,41.29,22.13,21.85,14.41,75.97,8.86,21405.53,0.54,1.0,1.5357390700902152,6.0,4240.97
8237,44.95,21.86,20.49,14.03,75.84,8.77,21391.55,0.49,1.0,1.5580898075552387,6.551020408163265,4208.34
8238,41.84,21.53,21.33,14.2,75.81,8.82,21360.89,0.51,1.0,1.5161971830985916,6.215686274509804,4223.44
8239,39.13,21.69,20.39,16.76,76.01,8.76,21207.21,0.55,1.0,1.2941527446300716,5.6,4268.53
8241,39.38,21.38,23.15,17.21,75.98,9.14,22498.24,0.53,1.0,1.242300987797792,5.566037735849057,4229.72
8242,39.09,21.12,23.58,16.68,76.12,8.9,21801.01,0.51,1.0,1.2661870503597124,5.88235294117647,4218.91
8243,39.85,22.26,23.24,15.4,75.92,8.89,21635.64,0.54,1.0,1.4454545454545455,5.62962962962963,4140.59
8244,40.54,21.68,23.24,16.66,75.89,8.86,21521.36,0.56,1.0,1.3013205282112845,5.553571428571428,4218.96
8245,40.54,21.8,23.14,16.24,75.89,8.88,21523.42,0.58,1.0,1.3423645320197046,5.413793103448277,4217.24
8246,40.54,21.92,23.04,15.82,75.89,8.9,21525.48,0.59,1.0,1.3855878634639698,5.372881355932203,4215.540000000001
8247,40.54,22.04,22.94,15.4,75.9,8.92,21527.53,0.6,1.0,1.431168831168831,5.333333333333334,4213.840000000001
8248,40.54,22.15,22.85,14.98,75.9,8.94,21529.59,0.62,1.0,1.4786381842456608,5.193548387096775,4212.14
8249,40.54,22.27,22.75,14.55,75.9,8.96,21531.65,0.63,1.0,1.5305841924398624,5.158730158730159,4210.43
8250,40.54,22.39,22.65,14.13,75.9,8.98,21533.7,0.65,1.0,1.5845718329794762,5.046153846153846,4208.73
8251,40.54,22.51,22.56,13.71,75.91,9.0,21535.76,0.66,1.0,1.6418672501823486,5.015151515151515,4207.03
8252,40.54,22.62,22.46,13.29,75.91,9.02,21537.82,0.67,1.0,1.7020316027088038,4.970149253731343,4205.320000000001
8253,40.54,22.74,22.36,12.87,75.91,9.04,21539.87,0.69,1.0,1.7668997668997668,4.869565217391305,4203.61
8254,40.54,22.79,22.39,12.6,75.97,9.0,21325.09,0.69,1.0,1.8087301587301587,4.869565217391305,4178.570000000001
8255,41.78,22.44,23.36,12.91,75.91,9.04,21146.75,0.65,1.0,1.7381874515879163,5.338461538461538,4121.740000000001
8256,43.13,22.52,22.31,12.46,75.94,8.89,21018.05,0.65,1.0,1.8073836276083466,5.276923076923077,4129.35
8257,45.22,22.33,22.61,12.0,76.02,9.06,21466.92,0.65,1.0,1.8608333333333331,5.153846153846154,4149.2
8258,42.51,22.6,23.5,11.0,75.98,9.0,21078.25,0.64,1.0,2.0545454545454547,5.453125,4093.0899999999992
8259,46.38,22.89,21.84,9.97,76.17,8.91,20690.4,0.67,1.0,2.295887662988967,5.119402985074627,4142.969999999999
8260,45.25,23.24,21.39,10.81,76.11,8.87,20880.38,0.63,1.0,2.149861239592969,5.301587301587301,4161.26
8261,40.21,23.09,24.99,11.55,75.94,9.16,21887.97,0.68,1.0,1.999134199134199,4.999999999999999,4169.550000000001
8262,42.21,22.37,22.43,11.81,75.96,9.0,21181.98,0.62,1.0,1.8941574936494496,5.629032258064517,4077.0500000000006
8263,44.23,22.93,21.4,9.92,76.16,8.97,20927.45,0.67,1.0,2.311491935483871,5.134328358208955,4124.63
8264,42.12,22.94,23.05,11.52,75.96,9.23,22153.47,0.69,1.0,1.9913194444444446,5.202898550724638,4124.06
8265,45.27,22.18,21.9,10.34,75.96,9.03,21087.62,0.66,1.0,2.1450676982591874,5.53030303030303,4174.55
8266,46.34,22.39,20.08,10.75,75.95,8.83,20568.63,0.66,1.0,2.082790697674419,5.424242424242424,4184.369999999999
8267,43.62,23.01,23.12,10.79,76.02,9.06,21482.02,0.7,1.0,2.132530120481928,5.114285714285715,4193.560000000001
8268,44.01,22.69,24.41,12.27,76.01,9.04,21336.21,0.68,1.0,1.849225753871231,5.191176470588235,4113.99
8269,37.63,22.5,25.69,13.7,75.97,9.09,21579.26,0.66,1.0,1.6423357664233578,5.454545454545454,4116.290000000001
8270,38.59,22.86,25.15,12.74,75.85,9.12,21782.14,0.67,1.0,1.7943485086342228,5.313432835820895,4139.5199999999995
8271,39.32,22.42,25.22,13.11,75.99,9.07,21945.04,0.62,1.0,1.7101449275362322,5.983870967741935,4107.88
8272,36.1,22.49,25.78,15.42,76.08,9.2,22748.13,0.62,1.0,1.4584954604409857,5.854838709677419,4080.1599999999994
8273,36.42,22.21,26.12,14.87,76.08,9.18,22618.23,0.59,1.0,1.4936112979152658,6.203389830508475,4072.34
8274,36.5,21.89,26.25,14.76,76.04,9.17,22550.8,0.62,1.0,1.4830623306233064,6.064516129032258,4142.0199999999995
8275,37.74,22.2,24.58,15.47,75.91,9.11,21949.72,0.59,1.0,1.4350355526826113,6.254237288135593,4094.1899999999996
8276,36.45,21.82,25.66,16.38,75.91,9.11,21913.44,0.6,1.0,1.3321123321123323,6.283333333333333,4134.4
8277,40.98,22.59,23.62,12.96,75.84,9.03,21277.32,0.65,1.0,1.7430555555555554,5.6923076923076925,4162.499999999999
8278,42.3,22.05,21.77,13.37,75.84,9.08,21297.28,0.62,1.0,1.6492146596858641,5.967741935483871,4109.88
8279,44.23,21.88,21.18,13.06,75.96,8.84,20553.89,0.66,1.0,1.675344563552833,5.469696969696969,4107.71
8280,46.53,21.86,20.34,11.48,75.89,8.76,20000.76,0.65,1.0,1.9041811846689893,5.630769230769231,4221.49
8282,46.01,22.25,21.58,10.9,75.95,8.95,21010.71,0.67,1.0,2.041284403669725,5.388059701492537,4194.66
8283,45.11,21.89,22.07,11.54,76.09,9.16,21717.38,0.72,1.0,1.896880415944541,4.902777777777778,4165.79
8284,43.45,21.67,22.41,13.42,75.98,8.82,20574.52,0.7,1.0,1.6147540983606559,5.085714285714286,4161.87
8285,44.38,22.46,21.39,12.77,76.02,8.82,20520.99,0.71,1.0,1.7588097102584184,4.943661971830986,4209.429999999999
8286,42.06,22.49,22.91,11.92,76.01,8.94,21054.65,0.72,1.0,1.886744966442953,4.944444444444445,4180.4
8288,41.97,22.12,21.9,13.14,76.14,8.99,21436.01,0.74,1.0,1.6834094368340944,4.648648648648648,4179.84
8289,40.5,21.33,23.81,14.52,76.03,8.93,21109.89,0.73,1.0,1.4690082644628097,4.794520547945206,4154.88
8290,41.7,21.6,21.69,14.99,75.75,8.97,21566.87,0.72,1.0,1.4409606404269513,4.583333333333333,4154.37
8291,44.88,22.6,21.05,12.61,75.97,9.03,21849.09,0.72,1.0,1.7922283901665348,4.597222222222222,4187.42
8292,50.22,22.89,18.37,8.28,75.9,9.03,21757.12,0.72,1.0,2.7644927536231885,4.458333333333333,4140.289999999999
8293,49.62,22.13,19.25,10.02,76.03,8.99,21644.26,0.73,1.0,2.208582834331337,4.287671232876712,4158.82
8294,44.72,21.94,20.76,10.59,75.95,8.75,20906.57,0.74,1.0,2.07176581680831,4.135135135135135,4191.64
8295,51.15,22.42,18.03,8.28,75.88,8.69,20851.96,0.71,1.0,2.7077294685990343,4.211267605633803,3900.9199999999996
8296,47.34,22.51,20.43,10.73,76.07,9.03,21936.58,0.69,1.0,2.097856477166822,4.246376811594203,4057.8199999999997
8297,47.47,22.18,19.74,11.0,75.83,8.99,21497.91,0.67,1.0,2.016363636363636,4.582089552238806,4035.5699999999997
8298,51.02,22.36,18.15,8.86,75.94,8.6,20376.34,0.62,1.0,2.523702031602709,4.870967741935484,4120.77
8299,48.79,21.8,20.27,10.28,75.95,8.65,20597.46,0.64,1.0,2.1206225680933852,4.78125,4160.610000000001
8300,41.81,22.67,21.35,13.92,76.1,8.85,21396.8,0.63,1.0,1.6285919540229887,4.888888888888889,4224.9400000000005
8301,39.76,22.47,22.39,15.36,75.96,9.14,22615.7,0.6,1.0,1.462890625,5.05,4077.6899999999996
8302,40.58,22.72,22.49,13.08,76.03,9.05,22153.76,0.58,1.0,1.7370030581039755,5.137931034482759,4062.3099999999995
8303,42.01,22.93,20.95,11.09,76.1,8.99,21720.18,0.63,1.0,2.0676284941388636,4.904761904761904,4077.14
8304,41.7,22.88,22.98,11.89,76.17,8.89,21441.53,0.58,1.0,1.92430613961312,5.379310344827587,4163.179999999999
8305,39.71,22.15,22.86,11.76,76.08,8.92,21440.44,0.58,1.0,1.883503401360544,5.4655172413793105,4192.64
8306,40.41,21.65,23.14,12.54,75.94,8.91,21429.27,0.58,1.0,1.726475279106858,5.482758620689656,4114.38
8307,44.15,22.5,21.83,11.45,76.01,8.74,20894.25,0.55,1.0,1.9650655021834063,5.818181818181818,4067.0600000000004
8308,43.17,23.36,21.91,11.01,76.05,8.74,20828.86,0.55,1.0,2.1217075386012714,5.745454545454545,4128.59
8309,47.9,22.93,21.17,9.98,75.81,8.74,20740.47,0.53,1.0,2.297595190380761,6.0754716981132075,4091.12
8310,41.0,23.03,22.92,12.45,76.02,8.79,21086.94,0.53,1.0,1.8497991967871488,6.037735849056604,4135.33
8311,42.19,22.09,23.73,13.06,75.89,8.97,22046.72,0.56,1.0,1.6914241960183767,5.803571428571428,4091.49
8312,43.53,22.2,23.0,12.11,76.12,9.03,22456.57,0.54,1.0,1.833195706028076,6.203703703703703,4118.43
8313,46.35,21.98,22.22,11.69,75.99,9.04,22170.5,0.59,1.0,1.880239520958084,5.6440677966101696,4037.8100000000004
8314,45.63,22.58,22.96,11.36,76.0,8.97,21402.29,0.56,1.0,1.987676056338028,6.125,4083.5499999999997
8315,41.0,22.78,23.71,11.75,76.18,8.98,21576.5,0.58,1.0,1.9387234042553192,5.931034482758621,4129.570000000001
8316,40.8,22.64,24.49,13.15,76.18,9.17,22334.56,0.63,1.0,1.7216730038022814,5.571428571428571,4135.26
8317,38.65,21.9,23.53,17.31,75.98,9.12,22054.81,0.66,1.0,1.2651646447140381,5.363636363636363,4101.65
8318,42.95,22.53,23.1,12.0,76.0,8.97,21664.81,0.63,1.0,1.8775000000000002,5.666666666666666,4150.0599999999995
8319,40.03,22.1,23.88,13.99,76.0,9.14,22483.12,0.7,1.0,1.5796997855611152,4.957142857142857,4170.139999999999
8320,42.91,22.26,22.17,13.17,75.89,9.14,21886.6,0.73,1.0,1.6902050113895217,4.821917808219178,4060.87
8321,42.0,22.2,23.78,12.88,76.14,9.0,21124.39,0.71,1.0,1.7236024844720494,4.971830985915493,4098.68
8336,41.51,22.25,22.85,14.15,76.01,9.16,22146.54,0.73,1.0,1.5724381625441697,4.835616438356165,4150.06
8337,39.29,22.33,23.55,13.92,76.11,9.15,22435.05,0.74,1.0,1.6041666666666665,4.716216216216217,4168.72
8338,38.29,21.12,24.17,15.83,76.12,9.19,22497.27,0.71,1.0,1.334175615919141,4.746478873239437,4124.97
8339,35.87,21.02,25.4,17.06,76.09,9.1,22510.04,0.62,1.0,1.2321219226260258,5.5,4154.91
8340,38.82,21.49,23.89,16.33,75.99,9.21,22881.82,0.67,1.0,1.3159828536436007,5.134328358208955,4081.9799999999996
8341,36.77,21.43,23.47,17.95,75.91,9.19,22694.8,0.65,1.0,1.1938718662952648,5.476923076923077,4047.58
8342,37.47,21.83,23.75,17.19,76.12,9.17,22536.77,0.58,1.0,1.2699243746364164,6.051724137931035,3990.729999999999
8343,37.1,22.06,25.11,16.07,75.98,9.16,22678.76,0.59,1.0,1.372744243932794,6.0,4071.65
8344,40.93,22.02,23.25,15.48,76.03,9.21,22862.16,0.54,1.0,1.4224806201550386,6.462962962962963,4031.74
8345,40.93,22.09,24.08,13.0,75.27,9.1,22179.63,0.56,1.0,1.6992307692307693,6.232142857142857,4122.4400000000005
8346,37.07,21.78,24.96,16.0,74.34,9.04,22040.55,0.54,1.0,1.36125,6.425925925925926,4078.3199999999997
8347,40.52,22.63,23.88,13.63,74.35,9.16,22716.41,0.55,1.0,1.6603081438004401,6.327272727272727,4113.54
8348,39.4,22.92,24.35,12.64,73.78,9.2,22888.95,0.55,1.0,1.8132911392405064,6.181818181818181,4078.8599999999997
8349,39.18,22.72,25.14,13.19,73.07,9.14,22655.21,0.52,1.0,1.7225170583775586,6.5576923076923075,4108.63
8350,36.53,22.95,24.65,13.49,72.64,9.24,22922.41,0.52,1.0,1.7012601927353594,6.5,4139.750000000001
8351,37.72,22.7,24.87,13.65,72.16,9.2,23101.62,0.52,1.0,1.6630036630036629,6.538461538461538,4002.9400000000005
8352,38.66,22.63,25.15,12.59,72.17,9.19,22941.56,0.46,1.0,1.7974583002382842,7.456521739130435,4111.090000000001
8354,38.6,23.31,25.26,12.11,71.67,9.3,23161.68,0.53,1.0,1.9248554913294798,6.6226415094339615,3748.0599999999995
8355,38.73,22.9,25.76,12.67,72.17,9.14,22701.38,0.53,1.0,1.8074191002367797,6.754716981132075,4143.960000000001
8356,37.53,22.59,25.83,13.27,72.23,9.27,23386.16,0.53,1.0,1.7023360964581764,6.566037735849056,4145.8099999999995
8357,36.73,22.27,25.71,15.08,72.2,9.32,23266.17,0.53,1.0,1.476790450928382,6.415094339622641,4146.63
8358,36.18,22.13,26.14,15.14,72.61,9.34,23323.09,0.58,1.0,1.461690885072655,5.775862068965518,4208.49
8359,37.69,22.89,24.95,13.63,72.98,9.26,22998.32,0.6,1.0,1.6793837123991195,5.716666666666667,4199.77
8360,36.75,22.02,24.59,15.64,73.65,9.26,23049.38,0.64,1.0,1.407928388746803,5.28125,4243.79
8361,41.46,22.62,23.72,12.96,74.32,9.21,22862.01,0.62,1.0,1.7453703703703702,5.548387096774193,4189.900000000001
8362,40.9,22.5,23.81,14.43,74.39,9.09,22558.16,0.63,1.0,1.5592515592515592,5.380952380952381,4139.7
8363,41.5,22.16,23.72,12.73,74.76,9.15,22656.67,0.65,1.0,1.7407698350353495,5.2615384615384615,4141.900000000001
8369,36.68,21.54,25.23,17.12,72.93,9.32,23593.1,0.7,1.0,1.2581775700934579,4.8,4098.38
8370,37.15,22.3,23.94,15.76,73.08,9.25,23520.75,0.68,1.0,1.4149746192893402,4.779411764705882,4003.42
8371,36.22,22.73,24.45,14.36,72.03,9.37,23737.18,0.67,1.0,1.5828690807799444,4.880597014925373,4052.9300000000003
8372,37.21,22.18,26.05,14.81,71.51,9.4,23640.44,0.65,1.0,1.4976367319378798,4.969230769230769,3838.6799999999994
8373,41.36,23.0,23.35,13.32,72.26,9.25,23103.82,0.57,1.0,1.7267267267267268,5.5964912280701755,4030.12
8374,41.61,23.19,22.18,11.34,72.5,9.1,22497.83,0.59,1.0,2.044973544973545,5.593220338983051,4044.4400000000005
8375,46.45,23.12,21.73,10.16,72.81,9.08,22220.73,0.51,1.0,2.2755905511811023,6.470588235294117,4053.1500000000005
8376,46.47,23.25,21.77,9.01,73.06,9.07,22209.87,0.55,1.0,2.5804661487236404,5.836363636363636,4050.4699999999993
8377,46.62,23.13,21.41,9.08,73.04,9.08,22115.15,0.55,1.0,2.5473568281938324,5.836363636363636,4072.8300000000004
8378,41.65,23.3,23.93,11.06,73.05,9.13,22642.62,0.51,1.0,2.1066907775768535,6.568627450980392,4092.49
8379,40.91,22.44,24.57,11.77,72.98,9.3,23117.31,0.5,1.0,1.9065420560747666,6.58,3698.12
8380,39.92,22.51,24.47,12.4,72.52,9.02,22068.07,0.54,1.0,1.8153225806451614,6.203703703703703,4084.0299999999997
8381,43.85,23.38,22.91,10.84,72.76,8.93,21660.86,0.53,1.0,2.1568265682656826,6.150943396226414,4184.11
8382,47.12,23.6,20.84,9.03,73.66,8.88,21363.36,0.55,1.0,2.613510520487265,5.672727272727273,4180.98
8383,47.07,24.16,20.31,8.37,74.26,8.83,21019.47,0.57,1.0,2.886499402628435,5.2631578947368425,4191.750000000001
8384,48.53,23.68,20.44,7.25,74.53,8.75,20460.48,0.53,1.0,3.266206896551724,5.30188679245283,4175.540000000001
8385,50.03,23.49,19.29,7.21,75.15,8.6,20055.19,0.48,1.0,3.2579750346740637,5.395833333333333,4252.84
8433,42.84,21.33,22.37,14.68,75.93,8.97,21973.76,0.68,1.0,1.4529972752043596,3.779411764705882,4059.01
8435,44.56,22.76,22.58,11.69,76.22,9.14,22487.71,0.62,1.0,1.9469632164242945,4.306451612903226,3852.5
8436,41.84,22.45,22.85,13.75,75.98,9.15,22559.45,0.59,1.0,1.6327272727272726,4.694915254237288,3926.0199999999995
8437,39.73,21.72,22.49,15.01,75.95,8.94,21892.84,0.59,1.0,1.447035309793471,4.864406779661017,4003.2
8438,40.4,22.08,23.0,14.46,75.97,8.95,21928.55,0.6,1.0,1.5269709543568462,4.6,4074.75
8439,33.1,20.27,23.23,23.0,75.95,9.04,22945.98,0.67,1.0,0.8813043478260869,4.164179104477611,4066.4399999999996
8440,30.56,19.42,24.69,23.88,75.42,9.24,23887.81,0.62,1.0,0.8132328308207706,4.693548387096774,3970.4199999999996
8441,31.32,19.51,24.56,24.87,74.75,9.25,23626.99,0.59,1.0,0.7844792923200644,4.830508474576272,3896.6699999999996
8442,37.2,22.49,23.54,15.88,74.83,9.2,22950.46,0.53,1.0,1.4162468513853903,5.30188679245283,3917.51
8443,34.11,21.54,25.46,19.21,74.27,9.15,22798.14,0.48,1.0,1.1212909942738156,5.833333333333333,4059.74
8444,36.51,21.97,25.97,15.21,75.83,9.24,22978.57,0.52,1.0,1.4444444444444442,5.480769230769231,4327.4400000000005
8445,38.47,22.5,24.9,12.95,74.05,9.1,22268.94,0.54,1.0,1.7374517374517375,5.296296296296296,3991.2799999999997
8446,38.9,23.13,23.54,13.22,74.74,9.24,22779.01,0.55,1.0,1.7496217851739786,5.018181818181818,4174.0
8447,38.47,23.44,24.32,13.59,74.85,9.23,23011.09,0.59,1.0,1.7247976453274467,4.728813559322035,4146.1
8448,42.56,23.02,23.68,12.13,74.85,9.15,22673.42,0.55,1.0,1.8977741137675184,5.163636363636363,4168.47
8449,39.16,22.72,24.31,12.48,74.95,9.2,22803.71,0.52,1.0,1.8205128205128203,5.480769230769231,4152.66
8450,39.09,22.77,25.18,12.37,74.61,9.29,23333.7,0.52,1.0,1.8407437348423605,5.730769230769231,4055.53
8451,37.34,22.72,26.68,12.84,73.9,9.29,23318.65,0.54,1.0,1.7694704049844237,5.666666666666666,3953.4600000000005
8452,40.93,22.77,24.08,12.48,73.66,9.3,23042.56,0.52,1.0,1.8245192307692306,6.076923076923077,4065.3099999999995
8453,42.81,23.62,22.39,11.06,73.52,9.3,22931.78,0.53,1.0,2.135623869801085,5.943396226415094,4169.21
8454,40.09,22.71,23.78,11.76,74.08,9.24,22979.23,0.52,1.0,1.931122448979592,6.1923076923076925,4181.009999999999
8455,39.35,22.7,23.99,12.77,74.56,9.29,23407.25,0.51,1.0,1.7776037588097102,6.196078431372549,4112.55
8456,42.15,22.91,24.42,11.81,74.07,9.3,23361.21,0.47,1.0,1.9398814563928872,6.723404255319149,3868.1800000000003
8457,42.47,23.03,22.9,10.89,74.19,9.29,23302.03,0.46,1.0,2.1147842056932964,6.804347826086956,3942.2200000000003
8458,45.03,22.83,23.53,10.32,74.29,9.3,23190.72,0.51,1.0,2.212209302325581,6.098039215686274,4114.12
8459,39.45,22.25,24.31,13.21,73.37,9.29,23309.52,0.53,1.0,1.6843300529901588,5.792452830188679,4079.7499999999995
8460,35.29,20.86,26.97,17.23,73.43,9.3,23258.84,0.5,1.0,1.2106790481717933,6.06,4086.59
8461,39.68,22.59,23.47,14.11,73.72,9.29,23131.34,0.5,1.0,1.60099220411056,6.26,4078.56
8462,42.01,22.6,22.29,12.4,74.15,9.26,22463.15,0.54,1.0,1.8225806451612905,5.703703703703703,3974.3499999999995
8463,42.31,22.19,23.2,13.12,75.05,8.94,21435.24,0.61,1.0,1.6913109756097564,5.114754098360656,4126.93
8464,40.93,22.28,23.74,14.04,75.57,9.19,22160.55,0.63,1.0,1.5868945868945872,5.0,4093.8900000000003
8465,40.84,22.03,23.03,13.53,75.28,9.0,21393.27,0.66,1.0,1.6282335550628235,4.939393939393939,4174.07
8466,40.29,21.56,24.02,14.18,75.02,8.9,21207.54,0.68,1.0,1.5204513399153736,4.676470588235294,4183.62
8467,41.09,21.74,23.45,14.92,74.47,8.9,21242.78,0.66,1.0,1.4571045576407506,4.848484848484849,4166.31
8468,41.2,22.28,22.51,13.83,74.38,8.89,20998.22,0.66,1.0,1.6109906001446133,4.742424242424242,4204.07
8469,39.42,21.97,22.23,15.0,74.27,8.85,20868.66,0.65,1.0,1.4646666666666666,4.7384615384615385,4194.68
8470,43.49,21.94,22.04,13.93,74.32,8.74,20891.29,0.61,1.0,1.5750179468772434,4.950819672131147,4266.959999999999
8471,39.53,21.55,23.15,15.25,74.11,8.75,21142.23,0.56,1.0,1.4131147540983606,5.5,4324.06
8502,43.58,23.06,21.44,11.63,75.65,8.8,20471.32,0.67,1.0,1.98280309544282,4.522388059701492,4277.360000000001
8504,44.62,22.52,22.6,12.3,75.85,8.6,20285.45,0.6,1.0,1.8308943089430894,4.866666666666667,4306.77
8505,39.91,21.86,22.35,15.12,75.99,8.71,20659.68,0.62,1.0,1.4457671957671958,4.693548387096774,4385.01
8506,41.91,21.93,22.15,15.02,75.98,8.66,20662.42,0.62,1.0,1.460053262316911,4.629032258064516,4301.84
8507,40.94,22.57,21.65,14.03,75.84,8.62,20380.38,0.63,1.0,1.608695652173913,4.492063492063492,4236.22
8508,37.87,22.27,23.86,14.35,75.93,8.64,20604.3,0.58,1.0,1.5519163763066202,4.810344827586207,4177.11
8509,39.69,22.63,23.77,13.92,76.01,8.86,21140.94,0.55,1.0,1.6257183908045976,5.072727272727272,4120.73
8511,37.54,21.2,23.99,17.98,76.13,8.99,22207.62,0.6,1.0,1.1790878754171301,4.733333333333333,4136.33
8512,36.74,21.92,23.28,16.71,75.84,8.96,21979.75,0.56,1.0,1.3117893476959905,5.160714285714286,3993.9300000000003
8513,39.16,21.99,24.1,15.1,75.87,8.95,21903.87,0.53,1.0,1.4562913907284767,5.433962264150943,4007.62
8515,38.99,22.01,24.05,16.23,76.07,9.06,22311.11,0.52,1.0,1.3561306223043748,5.8076923076923075,4078.44
8516,37.75,21.53,24.92,15.61,75.95,8.98,22165.67,0.53,1.0,1.379244074311339,5.849056603773585,4040.48
8517,42.57,22.32,22.7,13.19,76.02,8.95,21809.2,0.57,1.0,1.6921910538286582,5.56140350877193,4097.83
8519,42.09,22.23,23.5,14.13,76.24,8.9,21885.93,0.55,1.0,1.573248407643312,5.781818181818181,4178.04
8520,41.03,22.36,23.45,12.95,75.99,9.03,22502.37,0.55,1.0,1.7266409266409266,5.709090909090909,4019.06
8521,39.38,22.43,24.26,13.26,76.24,9.03,22684.6,0.57,1.0,1.691553544494721,5.543859649122807,4104.18
8522,37.97,22.48,24.49,14.97,76.19,9.12,22946.7,0.57,1.0,1.5016700066800266,5.526315789473685,4088.01
8523,39.61,22.54,24.15,14.42,76.04,9.2,23209.83,0.5,1.0,1.5631067961165048,6.28,4035.3199999999997
8525,36.41,21.81,24.23,17.41,76.16,9.27,23554.22,0.55,1.0,1.2527283170591612,5.727272727272727,4111.01
8526,39.79,22.3,23.11,13.66,76.16,9.27,23409.93,0.51,1.0,1.6325036603221084,5.96078431372549,4084.61
8527,38.92,22.8,23.96,14.9,76.09,9.19,23143.01,0.52,1.0,1.5302013422818792,5.711538461538462,4092.0999999999995
8528,39.94,21.48,24.04,15.95,75.89,9.24,23136.53,0.53,1.0,1.3467084639498434,5.452830188679245,4050.9500000000007
8529,39.98,21.67,22.68,15.9,76.02,9.18,22936.93,0.47,1.0,1.3628930817610063,5.9787234042553195,4072.0100000000007
8530,38.91,22.22,24.21,15.14,75.92,9.22,23268.77,0.47,1.0,1.4676354029062086,6.063829787234043,4084.8700000000003
8531,39.61,22.19,23.76,14.12,76.0,9.22,23085.56,0.47,1.0,1.571529745042493,6.0,4016.94
8532,38.55,22.88,23.62,13.51,76.02,9.18,22801.37,0.43,1.0,1.693560325684678,6.232558139534884,4034.5899999999992
8533,38.2,22.09,24.35,14.84,75.93,9.18,22907.47,0.45,1.0,1.488544474393531,5.911111111111111,4054.2099999999996
8534,40.52,22.48,22.73,14.39,75.92,9.18,22707.97,0.42,1.0,1.5621959694232106,6.261904761904762,4081.9900000000002
8536,37.09,21.88,25.0,16.25,75.75,9.18,22805.05,0.4,1.0,1.3464615384615384,6.3999999999999995,4070.48
8538,38.06,22.04,24.21,15.43,76.0,9.21,23025.58,0.43,1.0,1.4283862605314321,5.906976744186046,4131.839999999999
8539,42.4,22.19,23.28,13.47,76.11,9.23,23019.67,0.4,1.0,1.6473645137342243,6.624999999999999,4112.69
8540,36.51,21.65,24.53,16.49,76.13,9.28,23479.49,0.39,1.0,1.3129169193450576,7.205128205128205,4125.469999999999
8541,38.22,21.65,24.27,15.9,76.07,9.33,23720.37,0.43,1.0,1.361635220125786,6.604651162790698,4121.25
8542,36.96,21.95,24.58,17.05,74.93,9.35,23722.93,0.44,1.0,1.2873900293255132,6.681818181818182,4117.62
8544,36.63,21.75,24.91,16.19,72.01,9.33,23895.47,0.4,1.0,1.3434218653489807,7.75,3831.71
8545,38.11,21.78,25.12,15.58,71.75,9.33,23883.49,0.4,1.0,1.3979460847240053,8.024999999999999,3804.9600000000005
8546,36.34,22.16,24.94,15.57,72.03,9.3,23809.27,0.38,1.0,1.4232498394348105,8.394736842105264,3872.03
8547,38.63,21.59,24.84,15.96,72.15,9.34,23747.72,0.39,1.0,1.3527568922305764,8.564102564102564,3930.9800000000005
8548,37.54,21.51,24.41,17.2,72.07,9.36,23807.06,0.34,1.0,1.2505813953488374,9.735294117647058,3978.0600000000004
8549,37.16,21.75,25.21,15.41,71.95,9.37,23842.17,0.38,1.0,1.4114211550940947,8.736842105263158,3993.6699999999996
8550,39.16,21.46,25.24,15.87,71.75,9.36,23885.92,0.37,1.0,1.352236925015753,9.297297297297296,3752.95
8551,36.07,21.13,25.77,17.47,71.83,9.36,23836.06,0.35,1.0,1.209502003434459,9.742857142857144,3915.0099999999993
8552,36.69,21.43,25.43,17.43,72.09,9.34,23897.44,0.33,1.0,1.2294893861158922,9.969696969696969,3913.3700000000003
