fecha;fino;int1;int2;grueso;alimfresco;alimpebl;descpebl;porcsolid;rpm;peso;potencia;porccu;porcfe;numcha;rpmr;sentgiro;alimtot;tratpla
18/01/2020 18:55;38.28;21.91;24.35;15.31;4087.86;439.22;457.35;73.22;9.17;3060.98;23160.62;0.36;3.31;2.00;9.17;1.00;4527.08;4069.73
18/01/2020 19:05;36.66;22.34;23.40;15.29;4123.14;428.52;444.12;73.04;9.17;3066.07;23238.53;0.34;3.33;2.00;9.17;1.00;4551.67;4107.55
18/01/2020 19:15;38.61;22.21;23.26;15.84;4098.84;429.46;453.14;73.05;9.11;3051.47;22923.10;0.36;3.43;2.00;9.11;1.00;4528.30;4075.16
18/01/2020 19:25;39.21;22.48;23.87;14.67;4113.21;413.47;454.00;72.97;9.07;3063.31;22677.64;0.39;3.50;2.00;9.07;1.00;4526.68;4072.68
18/01/2020 19:35;37.64;22.32;24.04;15.28;4200.26;419.25;449.98;73.14;9.09;3062.18;22833.24;0.36;3.41;2.00;9.09;1.00;4619.51;4169.53
18/01/2020 19:45;40.14;22.45;23.93;14.18;4146.48;407.92;477.90;73.03;9.18;3070.45;23141.57;0.37;3.40;2.00;9.18;1.00;4554.40;4076.49
18/01/2020 19:55;40.57;22.20;24.29;13.66;4132.91;423.32;488.75;72.87;9.14;3059.24;22987.31;0.38;3.44;2.00;9.14;1.00;4556.23;4067.48
18/01/2020 20:05;42.90;22.52;23.47;11.55;4140.30;418.71;485.84;72.95;9.18;3060.35;22935.85;0.41;3.51;2.00;9.18;1.00;4559.01;4073.17
18/01/2020 20:15;44.05;23.20;21.60;12.44;4139.13;430.46;471.34;73.06;9.10;3042.62;22640.10;0.37;3.43;2.00;9.10;1.00;4569.59;4098.26
18/01/2020 20:25;44.98;22.86;22.22;10.89;4115.30;423.42;478.79;73.12;8.92;3039.94;21804.93;0.39;3.44;2.00;8.92;1.00;4538.72;4059.93
18/01/2020 20:35;42.74;23.39;22.53;11.14;4123.51;413.69;506.28;73.42;8.96;3050.61;21829.36;0.42;3.50;2.00;8.96;1.00;4537.20;4030.92
18/01/2020 20:45;38.36;22.72;24.66;12.55;4139.96;423.20;495.12;73.68;8.93;3063.99;21888.77;0.42;3.61;2.00;8.93;1.00;4563.16;4068.04
18/01/2020 20:55;38.23;22.50;23.33;14.12;4168.67;424.18;507.97;73.89;8.90;3048.84;21387.45;0.45;3.51;2.00;8.90;1.00;4592.85;4084.88
18/01/2020 21:05;40.68;22.74;23.20;12.70;4148.47;417.05;481.50;73.95;8.83;3050.42;21266.29;0.47;3.57;2.00;8.83;1.00;4565.51;4084.01
18/01/2020 21:15;39.80;23.64;21.90;12.41;4127.47;418.71;495.71;73.96;8.78;3047.38;20842.69;0.46;3.58;2.00;8.78;1.00;4546.18;4050.47
18/01/2020 21:25;42.66;23.26;22.87;11.13;4145.93;413.98;494.77;74.05;8.84;3056.26;21142.16;0.44;3.57;2.00;8.84;1.00;4559.91;4065.14
18/01/2020 21:35;42.63;22.97;22.53;12.57;4113.25;418.67;507.80;73.90;8.83;3053.38;21132.64;0.48;3.57;2.00;8.83;1.00;4531.92;4024.12
18/01/2020 21:45;40.14;23.84;22.75;12.64;4165.89;414.14;502.72;73.93;8.84;3057.98;21324.68;0.44;3.59;2.00;8.84;1.00;4580.03;4077.31
18/01/2020 21:55;43.23;23.34;22.65;11.41;4192.14;412.17;488.54;74.14;8.80;3050.18;21147.89;0.44;3.53;2.00;8.80;1.00;4604.31;4115.77
18/01/2020 22:05;42.90;23.57;22.11;10.25;4169.38;423.86;482.58;74.61;8.78;3057.52;21065.29;0.47;3.48;2.00;8.78;1.00;4593.24;4110.66
18/01/2020 22:15;42.43;23.44;22.39;10.94;4102.10;433.98;493.35;74.86;8.76;3049.01;20873.64;0.49;3.63;2.00;8.76;1.00;4536.08;4042.72
18/01/2020 22:25;42.84;23.30;23.61;10.70;4130.63;421.66;480.59;74.70;8.86;3073.37;21533.02;0.50;3.69;2.00;8.86;1.00;4552.30;4071.71
18/01/2020 22:35;42.33;23.36;23.20;11.90;4104.98;420.55;531.69;74.89;8.97;3065.32;21666.42;0.52;3.72;2.00;8.97;1.00;4525.53;3993.84
18/01/2020 22:45;41.64;23.36;22.91;12.01;4135.02;412.14;496.83;74.82;8.84;3061.12;21136.96;0.50;3.76;2.00;8.84;1.00;4547.16;4050.33
18/01/2020 22:55;41.68;23.38;23.29;11.33;4134.81;419.23;485.33;74.90;8.77;3066.56;20936.29;0.51;3.85;2.00;8.77;1.00;4554.04;4068.71
18/01/2020 23:05;43.83;23.35;22.67;10.42;4145.18;429.08;508.69;74.86;8.88;3069.90;21427.37;0.50;3.79;2.00;8.88;1.00;4574.26;4065.57
18/01/2020 23:15;44.10;23.01;22.60;10.55;4157.13;408.04;496.93;75.00;8.79;3052.17;20907.44;0.51;3.76;2.00;8.79;1.00;4565.16;4068.24
18/01/2020 23:25;42.42;23.40;22.44;11.18;4161.62;427.45;471.05;75.02;8.74;3046.75;20799.50;0.53;3.83;2.00;8.74;1.00;4589.07;4118.02
18/01/2020 23:35;43.16;23.37;22.27;10.51;4128.76;422.72;475.47;74.74;8.77;3053.01;20828.48;0.56;3.92;2.00;8.77;1.00;4551.48;4076.02
18/01/2020 23:45;46.28;23.33;21.53;10.24;4173.21;422.23;480.60;75.05;8.72;3044.81;20493.56;0.59;3.82;2.00;8.72;1.00;4595.45;4114.84
18/01/2020 23:55;44.02;23.30;21.71;11.44;4155.70;431.46;458.99;75.18;8.70;3046.37;20271.69;0.60;3.91;2.00;8.70;1.00;4587.17;4128.18
19/01/2020 0:05;45.80;23.95;21.06;10.66;4128.50;396.50;455.69;75.07;8.63;3034.29;20009.27;0.65;3.80;1.00;8.63;1.00;4525.00;4069.31
19/01/2020 0:15;45.01;23.53;22.16;10.22;4128.31;410.83;428.88;75.06;8.43;3034.14;19209.67;0.68;3.92;2.00;8.43;1.00;4539.14;4110.27
19/01/2020 0:25;45.75;23.31;22.52;9.76;4122.66;414.80;444.17;75.13;8.53;3038.87;19432.57;0.73;3.93;2.00;8.53;1.00;4537.46;4093.29
19/01/2020 0:35;44.43;23.29;22.07;11.37;4163.05;426.59;449.23;75.45;8.67;3058.65;20022.38;0.74;3.90;2.00;8.67;1.00;4589.64;4140.41
19/01/2020 0:45;43.72;23.15;22.25;9.92;4145.40;426.13;459.01;74.98;8.67;3051.18;20138.73;0.81;4.09;2.00;8.67;1.00;4571.53;4112.52
19/01/2020 0:55;43.50;23.58;21.62;10.34;4122.24;381.56;459.74;74.99;8.60;3045.57;19946.13;0.80;3.99;1.00;8.60;1.00;4503.80;4044.07
19/01/2020 1:05;45.76;24.04;21.42;9.90;4129.02;388.50;438.03;75.11;8.53;3045.44;19684.84;0.77;3.90;1.00;8.53;1.00;4517.52;4079.48
19/01/2020 1:15;44.71;23.95;22.20;9.52;4133.13;389.82;460.89;75.07;8.77;3057.10;20711.93;0.79;3.89;1.00;8.77;1.00;4522.95;4062.06
19/01/2020 1:25;42.37;23.33;22.86;10.93;4118.74;402.01;478.41;74.96;8.85;3062.32;21228.74;0.75;3.88;2.00;8.85;1.00;4520.75;4042.34
19/01/2020 1:35;42.36;23.05;23.25;11.97;4082.57;400.10;467.61;74.95;8.86;3062.33;21349.87;0.78;3.83;2.00;8.86;1.00;4482.67;4015.07
19/01/2020 1:45;41.66;22.29;24.38;13.88;4136.27;398.70;490.60;74.94;8.84;3048.21;21114.71;0.76;3.79;1.00;8.84;1.00;4534.96;4044.36
19/01/2020 1:55;40.97;23.01;22.61;12.81;4115.99;396.95;465.82;74.85;8.78;3041.16;20952.21;0.73;3.84;1.00;8.78;1.00;4512.95;4047.12
19/01/2020 2:05;42.53;23.18;22.26;12.14;4118.31;410.14;455.23;75.04;8.75;3037.64;20881.18;0.71;3.81;2.00;8.75;1.00;4528.46;4073.23
19/01/2020 2:15;42.46;23.29;22.03;12.42;4146.98;406.14;458.05;75.08;8.77;3052.37;20877.81;0.72;3.72;2.00;8.77;1.00;4553.12;4095.07
19/01/2020 2:25;42.40;22.96;22.51;12.24;4147.36;399.99;451.95;74.96;8.84;3059.33;21322.32;0.64;3.58;1.00;8.84;1.00;4547.35;4095.40
19/01/2020 2:35;39.72;23.16;23.49;12.29;4102.81;393.94;472.74;74.85;8.90;3053.40;21328.80;0.68;3.72;1.00;8.90;1.00;4496.75;4024.01
19/01/2020 2:45;42.61;22.38;23.69;12.32;4148.07;397.60;457.15;74.93;8.77;3033.15;21068.13;0.66;3.77;1.00;8.77;1.00;4545.67;4088.52
19/01/2020 2:55;43.31;23.11;22.18;11.63;4099.84;403.06;426.01;74.97;8.78;3048.05;21193.69;0.67;3.72;2.00;8.78;1.00;4502.90;4076.89
19/01/2020 3:05;45.22;23.36;22.24;11.78;4131.89;394.50;473.78;75.03;8.88;3046.86;21336.64;0.70;3.69;1.00;8.88;1.00;4526.39;4052.62
19/01/2020 3:15;41.17;23.68;21.86;11.94;4128.84;394.44;480.48;74.99;8.87;3048.21;21470.31;0.65;3.65;1.00;8.87;1.00;4523.29;4042.81
19/01/2020 3:25;41.63;23.12;23.23;12.39;4120.14;397.67;484.52;74.89;8.88;3055.58;21522.13;0.64;3.64;1.00;8.88;1.00;4517.81;4033.28
19/01/2020 3:35;43.35;23.25;23.04;12.75;4116.13;397.04;485.27;75.03;8.92;3059.74;21606.04;0.59;3.64;1.00;8.92;1.00;4513.17;4027.90
19/01/2020 3:45;41.91;23.39;21.79;12.99;4115.84;402.89;486.65;74.97;8.92;3057.11;21747.26;0.58;3.65;2.00;8.92;1.00;4518.73;4032.08
19/01/2020 3:55;41.37;22.86;23.95;12.85;4193.87;400.03;500.15;75.24;8.99;3068.78;22206.66;0.55;3.51;2.00;8.99;1.00;4593.89;4093.74
19/01/2020 4:05;39.32;22.89;23.34;13.48;4154.44;389.46;492.84;75.12;8.99;3062.48;22194.04;0.54;3.50;1.00;8.99;1.00;4543.90;4051.06
19/01/2020 4:15;40.22;23.21;23.52;12.72;4107.71;401.09;517.93;75.06;9.00;3057.37;21982.60;0.53;3.50;2.00;9.00;1.00;4508.80;3990.87
19/01/2020 4:25;40.87;23.15;24.07;12.73;4139.08;397.75;481.48;75.14;9.00;3062.42;22233.38;0.52;3.45;1.00;9.00;1.00;4536.82;4055.35
19/01/2020 4:35;41.91;22.22;23.93;12.79;4092.11;401.27;493.64;74.91;9.02;3066.13;22150.24;0.51;3.38;2.00;9.02;1.00;4493.38;3999.75
19/01/2020 4:45;44.05;22.68;23.48;12.34;4127.96;396.42;472.21;75.05;9.03;3063.17;22295.16;0.50;3.42;1.00;9.03;1.00;4524.38;4052.17
19/01/2020 4:55;40.77;22.76;23.43;13.76;4153.56;397.29;478.97;75.00;9.03;3064.89;22243.12;0.47;3.36;1.00;9.03;1.00;4550.85;4071.88
19/01/2020 5:05;38.51;23.14;23.10;13.38;4162.35;399.60;502.04;74.97;9.06;3050.18;22055.23;0.50;3.41;1.00;9.06;1.00;4561.95;4059.91
19/01/2020 5:15;40.56;23.48;23.32;12.49;4115.89;405.54;464.24;74.91;8.96;3040.03;21771.53;0.51;3.45;2.00;8.96;1.00;4521.43;4057.19
19/01/2020 5:25;41.44;23.63;22.73;11.61;4115.64;401.03;464.09;74.88;9.00;3041.32;21931.07;0.50;3.52;2.00;9.00;1.00;4516.67;4052.58
19/01/2020 5:35;43.84;23.46;22.76;11.06;4115.57;400.80;477.89;74.93;8.91;3033.98;21677.88;0.53;3.57;2.00;8.91;1.00;4516.37;4038.48
19/01/2020 5:45;42.20;23.41;23.94;11.92;4106.43;394.70;493.27;74.88;8.79;3029.40;21108.59;0.55;3.56;1.00;8.79;1.00;4501.12;4007.85
19/01/2020 5:55;40.74;22.68;24.27;13.23;4085.84;397.65;474.41;74.94;8.92;3051.15;21536.77;0.50;3.45;1.00;8.92;1.00;4483.49;4009.08
19/01/2020 6:05;39.58;23.07;23.33;13.08;4082.72;392.87;480.53;74.89;9.04;3051.23;22169.41;0.50;3.51;1.00;9.04;1.00;4475.59;3995.07
19/01/2020 6:15;39.25;23.02;23.52;13.49;3987.80;393.74;458.48;75.42;8.95;3045.98;21846.60;0.50;3.51;1.00;8.95;1.00;4381.55;3923.06
19/01/2020 6:25;38.69;22.80;23.95;13.92;4002.09;399.72;467.24;75.59;9.03;3045.38;22174.29;0.46;3.48;1.00;9.03;1.00;4401.81;3934.58
19/01/2020 6:35;39.86;23.44;24.03;13.45;3959.96;397.99;465.18;75.83;9.01;3042.60;22041.72;0.49;3.51;1.00;9.01;1.00;4357.96;3892.78
19/01/2020 6:45;39.90;23.45;24.10;13.50;4039.31;400.35;472.52;76.10;9.02;3048.85;22004.10;0.45;3.48;2.00;9.02;1.00;4439.66;3967.14
19/01/2020 6:55;38.55;23.21;24.11;14.16;4031.34;397.70;470.20;76.10;8.97;3054.81;21828.68;0.48;3.52;1.00;8.97;1.00;4429.04;3958.84
19/01/2020 7:05;38.38;22.91;24.12;13.88;4039.59;395.78;483.85;75.95;8.97;3051.87;21642.36;0.47;3.52;1.00;8.97;1.00;4435.38;3951.52
19/01/2020 7:15;40.54;23.34;24.17;12.10;4070.23;400.09;462.45;76.04;8.89;3034.91;21408.32;0.47;3.52;2.00;8.89;1.00;4470.32;4007.87
19/01/2020 7:25;40.11;22.94;23.46;13.52;4038.84;399.73;461.91;76.07;8.86;3060.54;21242.18;0.47;3.51;1.00;8.86;1.00;4438.57;3976.66
19/01/2020 7:35;38.73;23.15;23.09;13.78;4053.97;396.50;468.00;75.87;8.85;3058.27;21191.51;0.51;3.45;1.00;8.85;1.00;4450.47;3982.47
19/01/2020 7:45;42.49;22.69;22.05;13.17;4078.02;401.72;471.63;75.97;8.85;3056.34;21084.65;0.52;3.59;2.00;8.85;1.00;4479.73;4008.10
19/01/2020 7:55;41.60;23.33;21.17;11.52;4066.52;402.41;463.41;76.08;8.74;3052.62;20884.34;0.50;3.56;2.00;8.74;1.00;4468.93;4005.52
19/01/2020 8:05;44.61;23.39;21.48;11.21;4062.03;404.02;449.04;76.06;8.79;3059.29;20774.22;0.53;3.58;2.00;8.79;1.00;4466.05;4017.01
19/01/2020 8:35;43.49;23.31;21.88;10.10;4199.27;400.55;509.71;76.25;8.94;3065.42;21277.26;0.54;3.64;2.00;8.94;1.00;4599.82;4090.11
19/01/2020 8:45;42.54;23.13;23.11;12.12;4495.77;0.08;422.15;76.27;8.64;3080.59;20065.13;0.52;3.66;0.00;8.64;1.00;4495.84;4073.69
19/01/2020 8:55;42.55;23.01;22.77;11.43;4086.39;423.86;512.42;76.03;9.00;3084.94;21367.40;0.54;3.81;2.00;9.00;1.00;4510.25;3997.83
19/01/2020 9:05;41.84;23.14;22.30;12.46;4273.66;424.47;521.56;76.15;8.84;3043.09;20738.04;0.56;3.81;2.00;8.84;1.00;4698.13;4176.57
19/01/2020 9:15;40.59;22.83;23.07;12.85;4193.63;590.59;457.82;76.32;8.79;3083.24;20725.81;0.56;3.83;2.00;8.79;1.00;4784.22;4326.40
19/01/2020 9:25;42.49;23.19;22.43;11.61;4013.93;401.56;550.37;75.88;8.94;3077.68;21460.81;0.53;3.82;2.00;8.94;1.00;4415.50;3865.13
19/01/2020 12:05;39.08;22.97;23.30;13.74;4263.33;414.00;538.71;73.39;8.72;3053.47;20792.52;0.34;3.58;2.00;8.72;1.00;4677.33;4138.62
19/01/2020 12:15;41.48;23.94;20.77;13.17;4332.86;429.05;473.79;74.24;8.39;3039.65;19524.29;0.46;3.71;2.00;8.39;1.00;4761.92;4288.13
19/01/2020 12:35;44.37;23.50;21.84;10.48;4328.42;443.37;468.47;74.79;8.35;3043.26;19110.43;0.46;3.60;2.00;8.35;1.00;4771.80;4303.33
19/01/2020 16:45;41.09;23.00;22.71;13.05;4499.16;0.18;552.72;75.72;8.85;3056.59;20983.98;0.53;3.53;0.00;8.85;1.00;4499.34;3946.62
19/01/2020 16:55;42.26;23.80;22.70;11.08;4448.75;278.06;497.27;76.00;8.85;3067.59;20807.19;0.51;3.50;1.00;8.85;1.00;4726.81;4229.54
19/01/2020 17:05;41.06;23.40;23.77;12.04;4489.65;425.44;594.43;75.99;8.94;3074.91;21280.93;0.48;3.59;2.00;8.94;1.00;4915.09;4320.65
19/01/2020 19:05;41.86;23.47;22.71;12.08;4100.74;447.33;483.97;75.78;8.74;3062.15;20620.19;0.40;3.24;2.00;8.74;1.00;4548.07;4064.10
19/01/2020 19:15;39.57;23.39;23.97;12.55;4129.98;442.85;522.86;76.01;8.95;3077.77;21481.71;0.40;3.10;2.00;8.95;1.00;4572.82;4049.97
19/01/2020 19:25;40.59;23.08;22.80;12.79;4172.30;436.40;556.97;76.08;8.91;3041.96;21181.29;0.36;3.14;2.00;8.91;1.00;4608.71;4051.74
19/01/2020 19:35;41.71;23.64;23.04;12.20;4158.79;437.82;516.23;76.11;8.83;3050.48;21051.11;0.38;3.05;2.00;8.83;1.00;4596.60;4080.37
19/01/2020 19:45;41.85;23.02;23.43;12.79;4175.21;439.02;557.05;76.17;8.96;3062.13;21584.62;0.39;3.10;2.00;8.96;1.00;4614.23;4057.18
19/01/2020 19:55;40.74;23.60;23.20;12.46;4126.87;418.31;556.25;75.92;8.94;3054.20;21461.12;0.39;3.02;2.00;8.94;1.00;4545.19;3988.94
19/01/2020 20:05;41.02;23.91;23.49;11.33;4151.27;430.97;547.25;76.04;8.94;3054.68;21458.42;0.39;3.05;2.00;8.94;1.00;4582.24;4034.99
19/01/2020 20:15;41.04;23.65;22.72;11.81;4148.49;427.98;543.16;76.08;8.89;3053.26;21336.96;0.38;3.06;2.00;8.89;1.00;4576.46;4033.31
19/01/2020 20:25;40.99;23.99;22.53;10.66;4139.07;421.55;573.22;75.99;8.98;3059.04;21718.01;0.35;3.05;2.00;8.98;1.00;4560.61;3987.39
19/01/2020 20:35;40.57;23.35;22.86;12.90;4165.82;424.97;548.52;75.95;8.95;3057.35;21395.79;0.41;3.06;2.00;8.95;1.00;4590.79;4042.27
19/01/2020 20:45;40.93;23.21;23.88;12.43;4145.44;439.66;534.67;75.86;8.91;3055.81;21324.59;0.41;3.16;2.00;8.91;1.00;4585.10;4050.43
19/01/2020 20:56;40.36;23.32;24.20;11.85;4156.90;428.57;560.31;75.84;8.98;3059.10;21691.30;0.41;3.18;2.00;8.98;1.00;4585.47;4025.16
19/01/2020 21:06;42.27;23.53;23.08;11.51;4169.45;435.50;533.02;75.91;8.97;3056.77;21786.92;0.40;3.11;2.00;8.97;1.00;4604.95;4071.93
19/01/2020 21:16;41.12;23.19;23.25;13.02;4169.65;427.30;512.66;76.02;8.86;3050.96;21199.48;0.42;3.15;2.00;8.86;1.00;4596.95;4084.29
19/01/2020 21:26;40.08;23.25;23.23;12.78;4144.43;437.75;518.52;76.00;8.89;3057.10;21478.75;0.44;3.22;2.00;8.89;1.00;4582.19;4063.67
19/01/2020 21:36;42.54;23.32;22.40;12.14;4135.32;425.31;523.54;76.12;8.89;3055.52;21361.67;0.45;3.22;2.00;8.89;1.00;4560.63;4037.09
19/01/2020 21:46;39.43;22.94;23.28;12.52;4148.81;426.54;518.88;76.04;8.87;3054.76;21311.15;0.43;3.19;2.00;8.87;1.00;4575.35;4056.48
19/01/2020 21:56;41.61;23.05;22.77;13.14;4159.89;435.43;515.27;76.01;8.88;3056.55;21431.00;0.45;3.24;2.00;8.88;1.00;4595.32;4080.04
19/01/2020 22:06;39.85;22.87;22.73;13.71;4138.73;439.28;523.44;76.01;8.90;3057.98;21439.93;0.45;3.29;2.00;8.90;1.00;4578.01;4054.57
19/01/2020 22:16;40.58;23.15;23.02;12.81;4156.11;436.20;506.06;76.00;8.89;3064.53;21542.65;0.47;3.37;2.00;8.89;1.00;4592.30;4086.25
19/01/2020 22:26;41.89;22.79;23.08;12.82;4173.74;430.01;507.03;76.10;8.86;3054.99;21359.45;0.45;3.42;2.00;8.86;1.00;4603.75;4096.72
19/01/2020 22:36;38.17;23.12;23.46;14.61;4153.10;421.52;516.96;76.00;8.85;3061.96;21401.54;0.47;3.37;2.00;8.85;1.00;4574.62;4057.66
19/01/2020 22:46;40.16;23.21;24.38;13.03;4150.18;436.85;528.45;76.05;8.96;3073.09;21920.89;0.44;3.43;2.00;8.96;1.00;4587.03;4058.59
19/01/2020 22:56;39.39;23.05;23.37;13.70;4154.04;447.34;523.99;76.05;9.02;3062.90;22159.36;0.49;3.52;2.00;9.02;1.00;4601.38;4077.39
19/01/2020 23:06;41.21;23.51;23.05;11.77;4177.09;434.01;537.85;76.04;8.96;3054.89;21777.54;0.48;3.64;2.00;8.96;1.00;4611.09;4073.24
19/01/2020 23:16;42.69;23.14;22.59;11.49;4173.02;438.28;534.14;76.13;8.92;3051.22;21588.05;0.48;3.59;2.00;8.92;1.00;4611.30;4077.15
19/01/2020 23:26;43.14;23.05;22.60;12.42;4169.58;443.18;526.43;75.87;8.93;3062.00;21834.51;0.48;3.54;2.00;8.93;1.00;4612.76;4086.33
19/01/2020 23:36;38.75;23.86;23.22;11.87;4156.19;434.72;539.96;75.94;8.99;3067.74;21926.93;0.48;3.56;2.00;8.99;1.00;4590.91;4050.94
19/01/2020 23:46;40.93;22.91;23.54;11.71;4159.71;433.13;539.13;75.95;9.01;3061.79;22079.37;0.47;3.58;2.00;9.01;1.00;4592.83;4053.70
19/01/2020 23:56;37.33;22.89;24.22;13.38;4143.97;448.25;540.09;76.03;9.04;3067.11;22011.31;0.47;3.65;2.00;9.04;1.00;4592.22;4052.14
20/01/2020 0:06;40.47;22.92;24.10;13.18;4129.74;429.15;536.89;75.96;9.03;3066.93;22272.97;0.48;3.70;2.00;9.03;1.00;4558.89;4022.00
20/01/2020 0:16;41.75;23.52;23.40;11.83;4103.91;439.56;538.01;76.03;9.06;3068.20;22331.37;0.48;3.78;2.00;9.06;1.00;4543.47;4005.46
20/01/2020 0:26;40.42;23.40;24.26;12.69;4188.89;431.27;559.27;75.98;9.10;3067.17;22386.48;0.51;3.78;2.00;9.10;1.00;4620.16;4060.89
20/01/2020 0:36;39.82;23.82;22.91;13.28;4158.72;446.73;557.83;76.04;9.01;3049.83;21901.21;0.52;3.85;2.00;9.01;1.00;4605.45;4047.62
20/01/2020 0:46;38.53;24.15;23.56;12.32;4166.94;444.16;554.20;75.99;8.98;3049.77;21653.72;0.53;3.81;2.00;8.98;1.00;4611.10;4056.90
20/01/2020 0:56;37.94;23.34;24.53;12.77;4177.28;440.10;542.31;75.97;8.96;3050.18;21740.28;0.53;3.81;2.00;8.96;1.00;4617.38;4075.07
20/01/2020 1:06;40.03;23.46;24.34;12.29;4165.55;469.86;535.93;76.33;8.99;3055.83;21848.51;0.54;3.91;2.00;8.99;1.00;4635.41;4099.48
20/01/2020 1:16;39.63;23.34;24.56;12.26;4187.90;445.25;549.85;76.10;8.95;3046.86;21596.32;0.55;3.84;2.00;8.95;1.00;4633.15;4083.30
20/01/2020 1:26;39.72;23.62;23.33;12.99;4186.56;411.07;544.65;75.67;8.86;3040.21;21164.12;0.55;3.88;2.00;8.86;1.00;4597.62;4052.97
20/01/2020 1:36;39.31;23.03;24.80;12.75;4193.70;439.11;518.57;76.04;8.90;3044.30;21213.07;0.53;3.83;2.00;8.90;1.00;4632.81;4114.24
20/01/2020 1:46;38.51;22.52;25.24;13.79;4181.12;445.15;518.83;76.01;8.83;3036.90;21057.03;0.55;3.82;2.00;8.83;1.00;4626.27;4107.44
20/01/2020 1:56;39.33;22.40;24.71;14.84;4172.56;446.93;503.96;76.07;8.80;3040.15;20901.00;0.54;3.80;2.00;8.80;1.00;4619.49;4115.53
20/01/2020 2:06;40.26;23.20;23.80;12.57;4171.21;440.70;532.20;76.04;8.88;3044.41;21123.97;0.52;3.71;2.00;8.88;1.00;4611.91;4079.71
20/01/2020 2:16;40.97;22.92;23.27;13.16;4154.78;435.29;527.20;75.92;8.83;3036.79;21035.79;0.50;3.67;2.00;8.83;1.00;4590.07;4062.87
20/01/2020 2:26;39.01;22.45;25.18;14.35;4169.90;435.52;504.17;76.03;8.85;3048.23;21230.83;0.51;3.66;2.00;8.85;1.00;4605.42;4101.25
20/01/2020 2:36;38.71;23.22;24.61;13.19;4191.51;445.77;514.08;75.92;8.94;3049.61;21451.74;0.51;3.63;2.00;8.94;1.00;4637.28;4123.19
20/01/2020 2:46;41.61;23.46;23.82;12.42;4162.91;427.36;523.62;75.93;8.92;3037.75;21411.82;0.47;3.71;2.00;8.92;1.00;4590.28;4066.65
20/01/2020 2:56;37.79;23.03;23.88;14.60;4191.51;405.02;516.38;75.61;8.86;3037.00;21205.50;0.49;3.67;2.00;8.86;1.00;4596.52;4080.14
20/01/2020 3:06;38.93;22.47;24.09;15.12;4127.89;438.63;503.31;76.00;8.85;3051.30;21349.63;0.48;3.65;2.00;8.85;1.00;4566.52;4063.21
20/01/2020 3:16;39.16;22.40;24.89;13.63;4143.80;430.45;529.95;75.94;8.91;3041.26;21594.83;0.49;3.62;2.00;8.91;1.00;4574.25;4044.31
20/01/2020 3:26;37.73;22.48;25.35;15.32;4156.01;444.83;512.71;75.95;8.94;3055.43;21702.22;0.49;3.56;2.00;8.94;1.00;4600.84;4088.13
20/01/2020 3:36;38.28;22.03;24.92;15.59;4160.81;441.84;532.12;75.90;9.01;3030.77;21861.57;0.48;3.56;2.00;9.01;1.00;4602.65;4070.54
20/01/2020 3:46;38.58;23.18;24.33;13.01;4172.11;439.90;504.76;75.87;8.87;3033.90;21190.69;0.46;3.51;2.00;8.87;1.00;4612.01;4107.25
20/01/2020 3:56;41.41;22.80;23.86;12.79;4178.90;445.03;518.56;75.95;8.88;3041.72;21351.63;0.49;3.52;2.00;8.88;1.00;4623.93;4105.38
20/01/2020 4:06;37.63;22.43;24.88;13.15;4166.23;362.36;527.01;75.35;8.88;3041.91;21453.80;0.50;3.48;1.00;8.88;1.00;4528.59;4001.58
20/01/2020 4:16;38.98;22.19;24.59;13.76;4180.28;421.60;523.52;76.04;8.89;3056.39;21557.28;0.49;3.40;2.00;8.89;1.00;4601.88;4078.36
20/01/2020 4:26;38.57;22.02;25.30;14.55;4157.57;442.58;516.64;75.95;8.92;3062.07;21792.43;0.48;3.39;2.00;8.92;1.00;4600.16;4083.51
20/01/2020 4:36;38.96;22.06;24.47;14.30;4155.38;448.64;538.41;76.06;8.97;3061.17;21906.27;0.48;3.35;2.00;8.97;1.00;4604.02;4065.61
20/01/2020 4:46;40.13;21.95;24.18;13.89;4156.30;449.89;520.50;76.12;8.94;3057.19;21663.81;0.49;3.36;2.00;8.94;1.00;4606.19;4085.69
20/01/2020 4:56;39.39;22.39;24.30;12.51;4157.37;435.39;529.57;75.96;8.96;3061.77;21874.12;0.50;3.32;2.00;8.96;1.00;4592.76;4063.19
20/01/2020 5:06;39.74;22.46;24.28;13.14;4165.83;436.54;541.66;76.01;8.96;3057.91;21798.87;0.46;3.27;2.00;8.96;1.00;4602.37;4060.71
20/01/2020 5:16;43.17;22.60;23.50;12.28;4154.89;442.31;539.23;75.97;8.87;3042.74;21139.39;0.50;3.31;2.00;8.87;1.00;4597.19;4057.96
20/01/2020 5:26;38.34;22.45;24.04;13.83;4136.85;442.28;524.20;76.06;8.86;3057.25;21343.49;0.48;3.33;2.00;8.86;1.00;4579.13;4054.93
20/01/2020 5:36;40.77;22.48;24.58;13.29;4161.89;433.31;535.56;76.14;8.89;3068.01;21627.78;0.48;3.34;2.00;8.89;1.00;4595.20;4059.64
20/01/2020 5:46;40.60;22.28;24.15;13.42;4150.11;446.20;556.56;76.06;8.83;3059.10;21230.58;0.48;3.41;2.00;8.83;1.00;4596.31;4039.75
20/01/2020 5:56;43.02;22.47;23.37;12.41;4147.45;433.00;506.37;76.07;8.81;3060.98;21347.57;0.49;3.30;2.00;8.81;1.00;4580.45;4074.08
